object,original_id,date_created,resource_type,specific_resource_type,specific_type,stream_type,object_content,from_id,from_username,name,content,final_sentiment,from_display_picture,media_link,link,bio,reply_to_original_id,reply_to_user_id,retweet_from_original_id,retweet_from_user_id,mentioned,audience,virality,applause,talk,timezone,location,gender,interest,score,negara,kota,provinsi,lang,userlang,,,,,,,,,,,,,,
Telkomsel,'1068553377242435585,01/12/2018 0:12,'social_media,'twitter,'status,'account,'255409050,'1168577970,'elmahtgaol,'Elma Hutagaol,'@Telkomsel Wahh keren dari Medan�?�?�,2,'http://pbs.twimg.com/profile_images/722119297288396800/GM2drDOf_normal.jpg,[],'https://twitter.com/statuses/1068553377242435585,,'1068423818505416704,'255409050,,,"[{""id"":""\\""255409050\\"""",""name"":""\\""Telkomsel\\""""}]",476,0,0,0,,'Sumatera Utara, Indonesia,,[],0,,,,'in,'id,,,,,,,,,,,,,
Telkomsel,'1069582807167512577,03/12/2018 20:23,'social_media,'twitter,'status,'account,'255409050,'1059261405260472320,'rafikahsna,'Fika,'@tm_haris @Telkomsel Bagus mas,-1,2,'http://pbs.twimg.com/profile_images/1069546329964109824/1gPZDVya_normal.jpg,[],'https://twitter.com/statuses/1069582807167512577,'hidup itu life,'1069575605006479362,'107456769,,,"[{""id"":""\\""107456769\\"""",""name"":""\\""tm_haris\\""""},{""id"":""\\""255409050\\"""",""name"":""\\""Telkomsel\\""""}]",70,0,0,0,,,'female,[],0,,,,'in,'en,,,,,,,,,,,,,
3 Indonesia,'1070161484276068352,05/12/2018 10:42,'social_media,'twitter,'status,'account,'63433517,'920922011454472192,'serenadeebts,'�?�💕 aii || 💜,'@triindonesia @3CareIndonesia Oke baik,-1,2,'http://pbs.twimg.com/profile_images/998768639070294017/TipJS0bc_normal.jpg,[],'https://twitter.com/statuses/1070161484276068352,'i believe your love is a privilege, not a given ~ RM,'1070161309021298694,'63433517,,,"[{""id"":""\\""63433517\\"""",""name"":""\\""triindonesia\\""""},{""id"":""\\""1068065299214163968\\"""",""name"":""\\""3CareIndonesia\\""""}]",27,0,0,0,,,,"[""marketing""]",0,,,,'in,'en,,,,,,,,,,,,
3 Indonesia,'1069134797211979776,02/12/2018 14:42,'social_media,'twitter,'status,'account,'63433517,'986164195509944320,'apalomalih,'Ka.,'@triindonesia Oke min,-1,2,'http://pbs.twimg.com/profile_images/1068129196168232960/-EWwPiHg_normal.jpg,[],'https://twitter.com/statuses/1069134797211979776,'® S3. Suka-suka saya. MONSTA X B.A.P WJSN priority ®,'1069132799859318786,'63433517,,,"[{""id"":""\\""63433517\\"""",""name"":""\\""triindonesia\\""""}]",75,0,0,0,,'Indonesia,,"[""marketing""]",0,,,,'in,'id,,,,,,,,,,,,,
3 Indonesia,'1068781027051495425,01/12/2018 15:17,'social_media,'twitter,'status,'account,'63433517,'4523819236,'yoonietopians,'bella,'@triindonesia Oke,-1,2,'http://pbs.twimg.com/profile_images/1067367144923361280/tbRVnZN4_normal.jpg,[],'https://twitter.com/statuses/1068781027051495425,'eat my ass,'1068780887267930112,'63433517,,,"[{""id"":""\\""63433517\\"""",""name"":""\\""triindonesia\\""""}]",195,0,0,0,,'+62,'female,"[""game""]",0,,,,'in,'en,,,,,,,,,,,,,
'yamaha semakin di depan,'1069913585269190656,04/12/2018 18:17,'social_media,'twitter,'status,'keyword,'yamaha semakin di depan,'150503570,'AD71E_,'MiftahFareed,'@variansa46 Yamaha semakin di depan,2,'http://pbs.twimg.com/profile_images/691482115934818304/_T8gbAJm_normal.jpg,[],'https://twitter.com/statuses/1069913585269190656,'-Everyone know about me just by the story, not by reality- || Rasah delok2 rasah stalking :) || Communication Student | IG : ad71e_ | Line ID : fariedadjie,'1069910984045690880,'189064080,,,"[{""id"":""189064080"",""name"":""variansa46""}]",291,0,0,0,,'Spirit of Java,,[],0,,,,'in,'en,,,,,,,,,,,,,
Indosat Ooredoo Care,'1069234814346117120,02/12/2018 21:20,'social_media,'twitter,'status,'account,'548904824,'3325890361,'binyo_binbin,'binyobinbin,'@vikrii_chiaki @IndosatCare Maklum dah iklan nya doank bagus,-1,2,'http://pbs.twimg.com/profile_images/830454995245895680/uF9QlP38_normal.jpg,[],'https://twitter.com/statuses/1069234814346117120,'part time rocker, part time hard worker, but full time lover and always a father,'1069233157839286273,'80014946,,,"[{""id"":""\\""80014946\\"""",""name"":""\\""vikrii_chiaki\\""""},{""id"":""\\""548904824\\"""",""name"":""\\""IndosatCare\\""""}]",11,0,0,0,,,,"[""entertainment"",""art""]",0,,,,'in,'en,,,,,,,,,,,
XL Axiata Tbk,'1069427204465995776,03/12/2018 10:04,'social_media,'twitter,'status,'account,'711842070080544770,'754555174190845952,'dompetcerdas,'farida,'@vivilutviana23 @XLAxiata_Tbk mantap,2,'http://pbs.twimg.com/profile_images/921599112775999488/t7Ep0rQI_normal.jpg,[],'https://twitter.com/statuses/1069427204465995776,'Lifestyle & Mom Blogger Member of Blogger Perempuan, KEB & Blogger Crony,'1068529822274449409,'461849405,,,"[{""id"":""\\""461849405\\"""",""name"":""\\""vivilutviana23\\""""},{""id"":""\\""711842070080544770\\"""",""name"":""\\""XLAxiata_Tbk\\""""}]",1176,0,0,0,,'Semarang,'female,"[""automotive"",""design""]",0,'Indonesia,'Semarang,'Jawa Tengah,'in,'en,,,,,,,,,,,,,
Welovehonda,'1075545883792424960,20/12/2018 7:18,'social_media,'twitter,'status,'account,'52778170,'853381935183257600,'iisrura,'Isnaela,'@welovehonda @100 Makanya pas temen gue bilang. Wow suara lo bagus banget! Itulah definisi keren buat gue 😀 #KataLelaki #Episode1,2,'http://pbs.twimg.com/profile_images/1069369523382321153/jr6i9uba_normal.jpg,[],'https://twitter.com/statuses/1075545883792424960,'The World is still beautifull,'1075545490463182848,'853381935183257600,,,"[{""id"":""\\""52778170\\"""",""name"":""\\""welovehonda\\""""},{""id"":""\\""386798540\\"""",""name"":""\\""100\\""""}]",218,0,0,0,,,'DKI Jakarta, Indonesia,,"[""game""]",0,,,,'in,,,,,,,,,,,,,
Telkomsel,'1069987177084284928,04/12/2018 23:09,'social_media,'twitter,'status,'account,'255409050,'536390200,'OLIVIALOONA,'KFC Jagonya Ayam!,'@WONDYOUNG Internetan pakai telkomsel ditambah ayam kfc... mantap �?,2,'http://pbs.twimg.com/profile_images/1069984367802376197/y6HwiwO__normal.jpg,[],'https://twitter.com/statuses/1069987177084284928,'Gen!RP ✧ ℒ�?���?���?���?��’�?�� �?���?���?���?���?���?���?���?�? �?���?���?�?�?�� �?���?�� �?���?���?���?���?���?�� �?���?���?�� �?�� �?���?���?��’�?�� �?���?���?���?��. on ts.,'1069983844227411968,'1566150780,,,"[{""id"":""\\""1566150780\\"""",""name"":""\\""WONDYOUNG\\""""}]",3532,0,0,0,,'arc�?. ,,[],0,,,,'in,'id,,,,,,,,,,,,,,
Yamaha Indonesia,'1075288760542097408,19/12/2018 14:16,'social_media,'twitter,'status,'account,'57904133,'3229910324,'iwanlimbara,'iwan limbara new,'@YamahaIndonesia Keren motor ini.  Aku dah pake,2,'http://pbs.twimg.com/profile_images/1056136471193706498/6LNkP6NP_normal.jpg,[],'https://twitter.com/statuses/1075288760542097408,'News Anchor in Radar TV | Master Ceremony | Nike Ardilla My Inspiration | French Fries  my favorite,'1075258830395568129,'57904133,,,"[{""id"":""57904133"",""name"":""YamahaIndonesia""}]",174,0,0,0,,,,,[],0,,,,'in,,,,,,,,,,,,,,
Indosat Ooredoo Care,'1069147206844743681,02/12/2018 15:32,'social_media,'twitter,'status,'account,'548904824,'225637365,'rliearlier,'Arlie Irham Yusdika,'@Zuherooo @IndosatCare Mantap wkwkwk Miminnya masih nyari alasan,-1,2,'http://pbs.twimg.com/profile_images/999563875501588480/RLFYN18E_normal.jpg,[],'https://twitter.com/statuses/1069147206844743681,,'1069146498263265280,'169853602,,,"[{""id"":""\\""169853602\\"""",""name"":""\\""Zuherooo\\""""},{""id"":""\\""548904824\\"""",""name"":""\\""IndosatCare\\""""}]",403,0,0,0,,,'male,[],0,,,,'in,'id,,,,,,,,,,,,,
Harum Firmansyah,'UgxCO6U0u27ElTM3tox4AaABAg.8odiICRShPv8oenJn9uiSB,10/12/2018 10:38,'social_media,'youtube,'comment,'account,'UCWcvB-RoWd-jYNTMhYwVbTA,'UCWcvB-RoWd-jYNTMhYwVbTA,'Harum Firmansyah,'Harum Firmansyah,'+afif tira mantap mas �?,2,,[],'https://www.youtube.com/watch?v=UgxCO6U0u27ElTM3tox4AaABAg.8odiICRShPv8oenJn9uiSB,,'3LPnqGkTqPc,,,,[],0,0,1,0,,,,[],0,,,,,,,,,,,,,,,,,,,
alitt susanto,'UgwDTH3-XHTS_TU1D6h4AaABAg.8pPS5c4Ihgt8pQIHe4TRdG,29/12/2018 6:41,'social_media,'youtube,'comment,'account,'UC4lYFqL-TUrZwck-cOdxTIw,'UCZem48rkpWXS6Uw0HhTBYfA,'Adikaarif Rahman,'Adikaarif Rahman,'+alitt susanto mantap jiwa untuk mas alit�?,2,,[],'https://www.youtube.com/watch?v=UgwDTH3-XHTS_TU1D6h4AaABAg.8pPS5c4Ihgt8pQIHe4TRdG,,'ZqBsyHXTfDk,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Fitra Eri,'Ugw2UOvWozHNTAhrRrh4AaABAg.8pOsPb3V-938pOz0ZjxT23,28/12/2018 18:24,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UCH1yPOWRwtVWeRajiRbaUOQ,'AGUSTIAN ART,'AGUSTIAN ART,'+axmouse mantap kali bang. Beda dengan civic jaman now.,2,,[],'https://www.youtube.com/watch?v=Ugw2UOvWozHNTAhrRrh4AaABAg.8pOsPb3V-938pOz0ZjxT23,,'5wNeopedmkA,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
'indosat,'Ugyfw7NQLzAvVLQE0nZ4AaABAg.8oQLo5xIUxA8oQURSCbD57,04/12/2018 11:55,'social_media,'youtube,'comment,'keyword,'indosat,'UC8acCf0Nirj6Opt4xo8l_7A,'Papoy Gaming,'Papoy Gaming,'+Bang Ceceng oke thanks bang,2,,[],'https://www.youtube.com/watch?v=Ugyfw7NQLzAvVLQE0nZ4AaABAg.8oQLo5xIUxA8oQURSCbD57,,'3P7nEh-Phmw,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Den Dimas,'UgzZz_CCoYtArC0Uec14AaABAg.8odEeu9qU868oeRQAXJJuP,10/12/2018 7:18,'social_media,'youtube,'comment,'account,'UCFX4XuK9uM87ZItd9CsQGsg,'UCuyWJf8QXZY9ZGfaLDog-8Q,'Muhammad Wafiul Azza,'Muhammad Wafiul Azza,'+Den Dimas mantap �?,2,,[],'https://www.youtube.com/watch?v=UgzZz_CCoYtArC0Uec14AaABAg.8odEeu9qU868oeRQAXJJuP,,'cU4824t5CAQ,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Dian Novtani,'UgwUqV_rtv_zbHi7tKB4AaABAg.8odOG66gViJ8oftmNTxlUw,10/12/2018 20:54,'social_media,'youtube,'comment,'account,'UC04mrhjrfFKQz3N9Tdb3yBw,'UCopj8J5xnb1ZCd8lJPSF0Dg,'Mirza Daud Ratu Ali,'Mirza Daud Ratu Ali,'+Dimas Neo Saputra hehehe saya ketawa...  sy Zx6 .. 250km/jam itu getar motor.. nyali saya bener2 drop.. perlu dikoreksi si bro yg punya motornya �?.. tapi kalo bicara speedometer bawaan ninja 150 rr korupsinya luar biasa .. krn disegaja oleh pabrikan spy pengendara gak berani ngegas lg.. hehe.. tapi walau bagaimanapun salut sm kesuksesan bikin mesin 150 cc  X 2 hehe.. mantap,2,,[],'https://www.youtube.com/watch?v=UgwUqV_rtv_zbHi7tKB4AaABAg.8odOG66gViJ8oftmNTxlUw,,'b2V1wIJDqUE,,,,[],0,0,2,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Fredy San,'Ugx2zLtaHiL-wSK1Y4t4AaABAg.8p-6wEZwdL28p0uqDGbapw,19/12/2018 10:06,'social_media,'youtube,'comment,'account,'UCPmWjwRtf83ENTgxRyEdwSQ,'UCbMXAZMf_NXYSYoRWnMV7RQ,'Ghifary Zulfikar F,'Ghifary Zulfikar F,'+Fredy San Mantap.. Sukses teruss bro,2,,[],'https://www.youtube.com/watch?v=Ugx2zLtaHiL-wSK1Y4t4AaABAg.8p-6wEZwdL28p0uqDGbapw,,'osLUOexXiD4,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Bobby Stuntrider ,'UgzqCEW1MbivbKI0MXx4AaABAg.8pKEkVkZ0zf8pOIVqDbyk6,28/12/2018 12:04,'social_media,'youtube,'comment,'account,'UCTaJfPc1Wsch5mLnntAoTlw,'UC4JGVO0S_MOrstdkSsqVX4A,'AZKA CHANEL 007,'AZKA CHANEL 007,'+gandos oblongwkwkwkwkw mantap<br />sekalian lur bulunya gondrong apa gundul,2,,[],'https://www.youtube.com/watch?v=UgzqCEW1MbivbKI0MXx4AaABAg.8pKEkVkZ0zf8pOIVqDbyk6,,'win1G4DGbEM,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Motomobi ,'UgwgmFimXVIedJS1mxJ4AaABAg.8oktvCC2X1F8olBlbdUFO0,12/12/2018 22:16,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCQqwXLLNqd2KKaezc_qNtvQ,'Muhammad Habibi,'Muhammad Habibi,'+Ge Putra mantap om masukannya �? ,-1,2,,[],'https://www.youtube.com/watch?v=UgwgmFimXVIedJS1mxJ4AaABAg.8oktvCC2X1F8olBlbdUFO0,,'brDGKRH_tqI,,,,[],0,0,0,0,,,'male,[],0,,,,,,,,,,,,,,,,,,
alitt susanto,'UgwCQf4qN6tHAPNdIld4AaABAg.8p4diOh8QHd8p4gwd28_QS,20/12/2018 21:22,'social_media,'youtube,'comment,'account,'UC4lYFqL-TUrZwck-cOdxTIw,'UCBS8qARF1r0KM8Yvd7DFb3A,'Emeref,'Emeref,'+GOMBALISASI mantap,-1,2,,[],'https://www.youtube.com/watch?v=UgwCQf4qN6tHAPNdIld4AaABAg.8p4diOh8QHd8p4gwd28_QS,,'ZVJjUxPb63U,,,,[],0,0,2,0,,,,,[],2,,,,,,,,,,,,,,,,,
Iwan Banaran,'UgwbGbJ2KrI-3H3kv_N4AaABAg.8oTLbRcG-RC8okSqxip5gS,12/12/2018 15:26,'social_media,'youtube,'comment,'account,'UCU1-85Fs_eseaTqhe4tEAUQ,'UCUVco3ai4cxzIA-O49rQ9rQ,'ariego faud,'ariego faud,'+Hora Hore gredek hal wajar di kampas kopling kering.. mau alus kasih pelumas biar mantap,2,,[],'https://www.youtube.com/watch?v=UgwbGbJ2KrI-3H3kv_N4AaABAg.8oTLbRcG-RC8okSqxip5gS,,'eqNrGJkx7lw,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Fitra Eri,'UgxytU_dz_zg0_nM3sZ4AaABAg.8pQzSUBQUS18pS-Ib9aB3h,29/12/2018 22:33,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UCo8X4s9uSgGr0HGNOO4a6NA,'yoshimura taka,'yoshimura taka,'+Lucky Putra bah mesin crv dimasukin ke estilo 😂😂😂😂 kalo b20a mah baru mantap mesin prelude,2,,[],'https://www.youtube.com/watch?v=UgxytU_dz_zg0_nM3sZ4AaABAg.8pQzSUBQUS18pS-Ib9aB3h,,'5wNeopedmkA,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Fitra Eri,'UgxytU_dz_zg0_nM3sZ4AaABAg.8pQzSUBQUS18pT90zKB4j4,30/12/2018 9:17,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UCo8X4s9uSgGr0HGNOO4a6NA,'yoshimura taka,'yoshimura taka,'+Lucky Putraoh hanya ganti head b20b. saya kira keseluruhan. mantap nih plug and play 😂😂😂. btw b16b kan mesin ek type r? berarti udh di swap jg engine blok nya 😂😂😂😂,2,,[],'https://www.youtube.com/watch?v=UgxytU_dz_zg0_nM3sZ4AaABAg.8pQzSUBQUS18pT90zKB4j4,,'5wNeopedmkA,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Motomobi ,'UgwC7b6iTUu_lwNsOvd4AaABAg.8oksskWo7lp8ol2PNziXT1,12/12/2018 20:54,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCrM8Ag-MDHQulen6W3nZ89A,'Ade Apem,'Ade Apem,'+Nanang Yusup mantap dong... Tapi mobil nya di lampung.. 😰😰,2,,[],'https://www.youtube.com/watch?v=UgwC7b6iTUu_lwNsOvd4AaABAg.8oksskWo7lp8ol2PNziXT1,,'brDGKRH_tqI,,,,[],0,0,0,0,,,'male,[],0,,,,,,,,,,,,,,,,,,,
Motomobi ,'UgwB5Bhv--qwhHCwT9Z4AaABAg.8pMZn173Ntz8pN6fbAWG94,28/12/2018 1:02,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCZ3p7t057qoZ0d2E8fedEgg,'Saiful Hadi,'Saiful Hadi,'+Salehudin Ramdhan bener banget bro ,-1,2,,[],'https://www.youtube.com/watch?v=UgwB5Bhv--qwhHCwT9Z4AaABAg.8pMZn173Ntz8pN6fbAWG94,,'Sk_9mjUfn6k,,,,[],0,0,1,0,,,,,[],0,,,,,,,,,,,,,,,,,
Layz Motor,'Ugy9xfCCodWHjKxcEnZ4AaABAg.8p-7llAKoWS8p5A25fmLDB,21/12/2018 1:45,'social_media,'youtube,'comment,'account,'UCy5JMbHIhz6gejVvbhBk16Q,'UCmRCQlttjunS7w2GVZAefOw,'al fikri,'al fikri,'+Satria Kelana klo lebih kenceng xmax pasti klo tampilan selera 😌 forza menang suspensi enak sama fiture ny mknya harga ngelonjak bukan brarti xmax suspensi tidk nyaman tpi lebih ke forza untuk suspensi dan fiture. Xmax mah klo tampilan dan mesin gahar abis tu motor matic adik si tuan Tmax ☺,2,,[],'https://www.youtube.com/watch?v=Ugy9xfCCodWHjKxcEnZ4AaABAg.8p-7llAKoWS8p5A25fmLDB,,'tOqjU8eDkIQ,,,,[],0,0,0,0,,,,'male,[],0,,,,,,,,,,,,,,,,,,
Iwan Banaran,'UgwWLKkLbYM_JnzCsYd4AaABAg.8oSlC7bMJb88pTNQ9Fczjn,30/12/2018 11:23,'social_media,'youtube,'comment,'account,'UCU1-85Fs_eseaTqhe4tEAUQ,'UCdBdhlk8sYzLRLWz7GmpW8w,'Hora Hore,'Hora Hore,'+Willy Ramanda Mantap!,2,,[],'https://www.youtube.com/watch?v=UgwWLKkLbYM_JnzCsYd4AaABAg.8oSlC7bMJb88pTNQ9Fczjn,,'eqNrGJkx7lw,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
'Ilham Agung,'UgyGYi13LZwLHJpm0dd4AaABAg,13/12/2018 8:05,'social_media,'youtube,'comment,'account,'UCd09YtGYWwRLng0ij-AvARA,'UCVbfYnvP2udCd4gLh-6fvPA,'Olivia Gosandra,'Olivia Gosandra,"'<a href=""http://www.youtube.com/results?search_query=%23MANTAPBOSQ"">#MANTAPBOSQ</a>",2,,[],'https://www.youtube.com/watch?v=UgyGYi13LZwLHJpm0dd4AaABAg,,'AiUd6aUo038,,,,[],0,0,1,0,,,'female,[],1,,,,,,,,,,,,,,,,,,,
Motomobi ,'Ugwwn5c1T76nj5eqO6V4AaABAg,28/12/2018 20:56,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UC97gZMhK2lCvqbQB6mGCmvw,'Wuds Brams,'Wuds Brams,"'<a href=""http://www.youtube.com/results?search_query=%23MOBIL"">#MOBIL</a> ARIEFMUHAMMAD Karena style Nya Mantap Kalo Mobil Om Mobi Menang Turbo Saja",2,,[],'https://www.youtube.com/watch?v=Ugwwn5c1T76nj5eqO6V4AaABAg,,'Sk_9mjUfn6k,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Motomobi,'UgxLwVJEp8geLUqMxOx4AaABAg,20/12/2018 20:25,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCKI3zRnMidfD-udQ1H65AuA,'ZX NuuBPRO220,'ZX NuuBPRO220,"'<a href=""http://www.youtube.com/results?search_query=%23tanyaomturbo"">#tanyaomturbo</a><br />Om kasih bodykit biar mantap<br />Dan kasih kenalpot garang<br />Pasti bagus sekali itu",2,,[],'https://www.youtube.com/watch?v=UgxLwVJEp8geLUqMxOx4AaABAg,,'4SfdGPYKerw,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Fitra Eri,'Ugwx5yEuDHELdbg42Q14AaABAg,28/12/2018 21:41,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UCwDhlSfLq_NFk7_cA_K4kjw,'Rizqi Ramadhan,'Rizqi Ramadhan,"'<a href=""https://www.youtube.com/watch?v=5wNeopedmkA&ampt=1m53s"">1:53</a> eterna om mobi<br /><a href=""https://www.youtube.com/watch?v=5wNeopedmkA&ampt=9m05s"">9:05</a> estillo bang arip<br /><br />Btw, mobil om mobi keren tuh, bensin empty masih bisa dipake ngebut wkwkw (yes, its a joke, calm down)",2,,[],'https://www.youtube.com/watch?v=Ugwx5yEuDHELdbg42Q14AaABAg,,'5wNeopedmkA,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Fitra Eri,'UgzxhRy3uFgkgBfuB5B4AaABAg,28/12/2018 19:04,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UCh1Mlth7Tcze0eK3Oe3mFJw,'Uray Minaliansah,'Uray Minaliansah,"'<a href=""https://www.youtube.com/watch?v=5wNeopedmkA&ampt=6m52s"">6:52</a> hahahaha.. mantap jiwa",2,,[],'https://www.youtube.com/watch?v=UgzxhRy3uFgkgBfuB5B4AaABAg,,'5wNeopedmkA,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
The Jakarta Roads,'UgzJqYMl5YaNZBYJ2vR4AaABAg,29/12/2018 7:35,'social_media,'youtube,'comment,'account,'UC0m69UmYprk92Yq6GIuFKuw,'UCjoiRz0HMjh_GugwwDpEHBQ,'Lipansxe Exseqeut,'Lipansxe Exseqeut,"'<a href=""https://www.youtube.com/watch?v=dStJ7A6u1EE&ampt=9m55s"">9:55</a> lagi baca koment eh tiba&quot geber ,kaget gw wkwkwk ,mantap ni sound nya gw suka ,klo bisa yg paling nyaring lagi😂",2,,[],'https://www.youtube.com/watch?v=UgzJqYMl5YaNZBYJ2vR4AaABAg,,'dStJ7A6u1EE,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Fitra Eri,'Ugxq91lZc3gTLTHwRdN4AaABAg,10/12/2018 21:55,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UCaZ-r1jmSRdsz158DACpTQw,'Tambok Julius,'Tambok Julius,"'<a href=""https://www.youtube.com/watch?v=S6AulDG9H_8&ampt=11m33s"">11:33</a> Kursi Seperti Itu Pun Rodanya Ada Camber nyaa<br /><br /><a href=""http://www.youtube.com/results?search_query=%23MANTAPANJENG"">#MANTAPANJENG</a>",2,,[],'https://www.youtube.com/watch?v=Ugxq91lZc3gTLTHwRdN4AaABAg,,'S6AulDG9H_8,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
 Ridwan Hanif Rahmadi,'UgzTfR_lhJyzSt6CET54AaABAg,14/12/2018 8:21,'social_media,'youtube,'comment,'account,'UCGAGPNod17fLs8blfuev4hA,'UCaqMO2R4dLziQRaRKdaMchQ,'yunan sinatra,'yunan sinatra,"'<a href=""https://www.youtube.com/watch?v=Ssl0Jf2-8Yw&ampt=10m43s"">10:43</a> &quotini transisinya antar kartu kalo pencet pencet smoot banget ya&quot mantap bang, saya harus upgred ram, vga, mbo, procecor biar mainnya juga smoot.",2,,[],'https://www.youtube.com/watch?v=UgzTfR_lhJyzSt6CET54AaABAg,,'Ssl0Jf2-8Yw,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Motomobi ,'UgzHAaXiEmH0o8nFC9N4AaABAg,28/12/2018 0:57,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UC-S8EbqZ2MSCBdnYSHHmJRw,'EB GAMING,'EB GAMING,"'<a href=""https://youtu.be/8wJ-GkF1GN0"">https://youtu.be/8wJ-GkF1GN0</a><br /><br />channel kereta dari Malaysia..ini baru mantap..<br /><br />cuba kalian mampir ke channel itu dan nonton juga video lainnya..terdapat banyak mobil yg di review..terdapat ramai juga komentar dari indo..mampir aja bro",2,,[],'https://www.youtube.com/watch?v=UgzHAaXiEmH0o8nFC9N4AaABAg,,'Sk_9mjUfn6k,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
 Rider Senja,'Ugz94N11DtoekDhRK_l4AaABAg,29/12/2018 11:20,'social_media,'youtube,'comment,'account,'UClURBFXmqEdt9UdQsHgZ19A,'UCl7HFct0X_8RsO0aWYXdB2A,'CHACHA NGEVLOG,'CHACHA NGEVLOG,'<b>MANTAP CAK BOB</b>,2,,[],'https://www.youtube.com/watch?v=Ugz94N11DtoekDhRK_l4AaABAg,,'q1juXHz8zlk,,,,[],0,0,1,0,,,,,[],0,,,,,,,,,,,,,,,,,,
'Yamaha Motor Indonesia,'10156018880802643_10156025568107643,28/12/2018 20:40,'social_media,'facebook,'comment,'account,'114547457642,,,,'1 bersantai di pantai.... Lbh seru pake aerox,2,'https://graph.facebook.com//picture,[],'https://facebook.com/10156018880802643_10156025568107643,,'114547457642_10156018880802643,'114547457642,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Welovehonda Indonesia,'10156982388463453_10156982532138453,02/12/2018 15:55,'social_media,'facebook,'comment,'account,'361775188452,,,,'12-12 BiG SaLe,-1,2,'https://graph.facebook.com//picture,[],'https://facebook.com/10156982388463453_10156982532138453,,'361775188452_10156982388463453,'361775188452,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,
'cbr,'UgwvUHoG361N_KdRQy94AaABAg,27/12/2018 19:58,'social_media,'youtube,'comment,'keyword,'cbr,'UCrZUlcNjvfdaHFqBVDNUy5g,'Rehan Alfa,'Rehan Alfa,'158 udah meluncur bro Keren CBR nya,2,,[],'https://www.youtube.com/watch?v=UgwvUHoG361N_KdRQy94AaABAg,,'lpD7MYROa4o,,,,[],0,0,0,0,,,,'female,[],0,,,,,,,,,,,,,,,,,,
