object,original_id,date_created,resource_type,specific_resource_type,specific_type,stream_type,object_content,from_id,from_username,name,content,final_sentiment,from_display_picture,media_link,link,bio,reply_to_original_id,reply_to_user_id,retweet_from_original_id,retweet_from_user_id,mentioned,audience,virality,applause,talk,timezone,location,gender,interest,score,negara,kota,provinsi,lang,userlang,,,,,,,,,
'nissan,'1070520236397326336,06/12/2018 10:28,'social_media,'twitter,'status,'keyword,'nissan,'180696019,'SonoraFM92,'IG : @SonoraFM92,'10.24 WIB #Tol_Japek Bekasi Timur - Tambun KM 20+600 PADAT  ada penanganan kecelakaan kendaraan Nissan terbalik di lajur cepat/kanan. Cibatu KM 37 - Cikarang Timur KM 38 PADAT,0, kepadatan volume lalin dan penyempitan lajur. @PTJASAMARGA,0,'http://pbs.twimg.com/profile_images/1068372804465115138/rfvn2e1r_normal.jpg,[],'https://twitter.com/statuses/1070520236397326336,'Official Twitter Radio Sonora Jakarta - News,Traffic & Music | SMS/WA: 0812 112 9200 | Streaming iOS: https://t.co/0KsERN6dHx | Android: https://t.co/dwOEbBZN3j,,,,,"[{""id"":""540625251"",""name"":""PTJASAMARGA""}]",278621,0,0,0,,'Jakarta Barat, DKI Jakarta,,[],0,,,,'in,'en,,,,,
'nissan,'1070520391687319552,06/12/2018 10:28,'social_media,'twitter,'status,'keyword,'nissan,'121640063,'RadioElshinta,'Radio Elshinta,'10.30: RT  @PTJASAMARGA : #Tol_Japek Bekasi Timur - Tambun KM 20+600 PADAT  ada penanganan kecelakaan kendaraan Nissan terbalik di lajur cepat/kanan. Cibatu KM 37 - Cikarang Timur KM 38 PADAT,0, kepadatan volume lalin dan penyempitan lajur. #ElshintaEdisiSiang,0,'http://pbs.twimg.com/profile_images/968041382999764992/iyB3J2bv_normal.jpg,[],'https://twitter.com/statuses/1070520391687319552,'Official twitter of Radio Elshinta  |  Phone: 021-5869000  |  SMS: 081-180-6543  |  Email: redaksielshinta@gmail.com  |  Wanna buzz? Email us: buzz@elshinta.com,,,,,"[{""id"":""540625251"",""name"":""PTJASAMARGA""}]",3594395,0,0,0,,'ÜT: -6.187385,106.733011,,[],0,,,,'in,'en,,,,,,
'nissan,'1070521697684471809,06/12/2018 10:33,'social_media,'twitter,'status,'keyword,'nissan,'540625251,'PTJASAMARGA,'PT. JASAMARGA,'10.32 WIB #Kecelakaan_Japek di Tambun KM 20+600 arah Cikampek  ada kendaraan Nissan terbalik di lajur cepat/kanan. dalam penanganan petugas.,0,0,'http://pbs.twimg.com/profile_images/1991002692/logo_normal.png,[],'https://twitter.com/statuses/1070521697684471809,'Official Twitter Lalu Lintas Jasa Marga • Perintis penyelenggaraan jalan tol di Indonesia sejak 01 Maret 1978 • Call Center 14080 • Korporat @OFFICIAL_JSMR,,,,,[],275481,1,1,0,,'DKI Jakarta, Indonesia,,[],0,,,,'in,'id,,,,,,,
'nissan,'1070522608628641793,06/12/2018 10:37,'social_media,'twitter,'status,'keyword,'nissan,'540625251,'PTJASAMARGA,'PT. JASAMARGA,'10.36 WIB #Tol_Japek Bekasi Timur - Tambun KM 20+600 PADAT  ada penanganan kecelakaan kendaraan Nissan terbalik di lajur cepat/kanan. Cibatu KM 37 - Cikarang Timur KM 38 PADAT,0, kepadatan volume lalin dan penyempitan lajur.,0,'http://pbs.twimg.com/profile_images/1991002692/logo_normal.png,[],'https://twitter.com/statuses/1070522608628641793,'Official Twitter Lalu Lintas Jasa Marga • Perintis penyelenggaraan jalan tol di Indonesia sejak 01 Maret 1978 • Call Center 14080 • Korporat @OFFICIAL_JSMR,,,,,[],275481,0,0,0,,'DKI Jakarta, Indonesia,,[],0,,,,'in,'id,,,,,,
'nissan,'1070522701234634753,06/12/2018 10:37,'social_media,'twitter,'status,'keyword,'nissan,'180696019,'SonoraFM92,'IG : @SonoraFM92,'10.36 WIB #Tol_Japek Bekasi Timur - Tambun KM 20+600 PADAT  ada penanganan kecelakaan kendaraan Nissan terbalik di lajur cepat/kanan. Cibatu KM 37 - Cikarang Timur KM 38 PADAT,0, kepadatan volume lalin dan penyempitan lajur. @PTJASAMARGA,0,'http://pbs.twimg.com/profile_images/1068372804465115138/rfvn2e1r_normal.jpg,[],'https://twitter.com/statuses/1070522701234634753,'Official Twitter Radio Sonora Jakarta - News,Traffic & Music | SMS/WA: 0812 112 9200 | Streaming iOS: https://t.co/0KsERN6dHx | Android: https://t.co/dwOEbBZN3j,,,,,"[{""id"":""540625251"",""name"":""PTJASAMARGA""}]",278621,0,0,0,,'Jakarta Barat, DKI Jakarta,,[],0,,,,'in,'en,,,,,
'nissan,'1070526882339151872,06/12/2018 10:54,'social_media,'twitter,'status,'keyword,'nissan,'540625251,'PTJASAMARGA,'PT. JASAMARGA,'10.53  WIB #Kecelakaan_Japek di Tambun KM 20+600 arah Cikampek  ada kendaraan Nissan terbalik di lajur cepat/kanan. SELESAI PENANGANAN PETUGAS.,0,0,'http://pbs.twimg.com/profile_images/1991002692/logo_normal.png,[],'https://twitter.com/statuses/1070526882339151872,'Official Twitter Lalu Lintas Jasa Marga • Perintis penyelenggaraan jalan tol di Indonesia sejak 01 Maret 1978 • Call Center 14080 • Korporat @OFFICIAL_JSMR,'1070521697684471809,'540625251,,,[],275481,0,1,0,,'DKI Jakarta, Indonesia,,[],0,,,,'in,'id,,,,,,,
'nissan,'1070528180434268162,06/12/2018 10:59,'social_media,'twitter,'status,'keyword,'nissan,'121640063,'RadioElshinta,'Radio Elshinta,'10.59: RT @PTJASAMARGA : Kecelakaan di #Tol_Japek Tambun KM 20+600 arah Cikampek  kendaraan Nissan terbalik di lajur cepat/kanan. SELESAI PENANGANAN PETUGAS. #ElshintaEdisiSiang,0,0,'http://pbs.twimg.com/profile_images/968041382999764992/iyB3J2bv_normal.jpg,[],'https://twitter.com/statuses/1070528180434268162,'Official twitter of Radio Elshinta  |  Phone: 021-5869000  |  SMS: 081-180-6543  |  Email: redaksielshinta@gmail.com  |  Wanna buzz? Email us: buzz@elshinta.com,,,,,"[{""id"":""540625251"",""name"":""PTJASAMARGA""}]",3594395,1,0,0,,'ÜT: -6.187385,106.733011,,[],0,,,,'in,'en,,,,,,,
'nissan,'1070526834813689857,06/12/2018 10:54,'social_media,'twitter,'status,'keyword,'nissan,'105949474,'firstnissan,'Nissan Simi Valley,'2010 Honda Accord Sdn Simi Valley  CA #5809801: https://t.co/r6NjOjeedV via @YouTube,0,0,'http://pbs.twimg.com/profile_images/669670750656180224/-IPHYCzh_normal.jpg,[],https://twitter.com/statuses/1070526834813689857,'1st Nissan of Simi Valley - where the customers come first! | 2325 First Street, Simi Valley, CA 93065 | 805-433-9404,,,,,"[{""id"":""10228272"",""name"":""YouTube""}]",326,0,0,0,,'Simi Valley, CA,,[],0,,,,'in,'en,,,,,
'nissan,'1070540903591370752,06/12/2018 11:50,'social_media,'twitter,'status,'keyword,'nissan,'262004978,'IndyAutoMan,'Indy Auto Man,'2012 Nissan Murano SL in Indianapolis  IN 46227: https://t.co/Vxy53hatDT via @YouTube,0,0,'http://pbs.twimg.com/profile_images/777715773275983872/x64NFNR7_normal.jpg,[],'https://twitter.com/statuses/1070540903591370752,,,,,,"[{""id"":""10228272"",""name"":""YouTube""}]",112,0,0,0,,'4031 S East Street Indianapolis, IN,,[],0,,,,'in,'en,,,,,,,
'nissan,'1070539591726260224,06/12/2018 11:45,'social_media,'twitter,'status,'keyword,'nissan,'262004978,'IndyAutoMan,'Indy Auto Man,'2013 Nissan Rogue SL in Indianapolis  IN 46227: https://t.co/7F7geYYtSk via @YouTube,0,0,'http://pbs.twimg.com/profile_images/777715773275983872/x64NFNR7_normal.jpg,[],'https://twitter.com/statuses/1070539591726260224,,,,,,"[{""id"":""10228272"",""name"":""YouTube""}]",112,0,0,0,,'4031 S East Street Indianapolis, IN,,[],0,,,,'in,'en,,,,,,,
'infiniti,'1070493071559847936,06/12/2018 8:40,'social_media,'twitter,'status,'keyword,'infiniti,'23719043,'dc2net,'DC2NET,'2015 Infiniti Q50 4dr Sedan RWD 2015 INFINITI Q50 4dr Sedan RWD ***5-day/250mi Risk Free Return*** https://t.co/9BDE7MhWLZ,0,'http://pbs.twimg.com/profile_images/567138884/flag-globe_normal.jpg,[],'https://twitter.com/statuses/1070493071559847936,'Webmaster, Numismatist and Internet Developer,,,,,[],1161,0,0,0,,'Southern California,,[],0,,,,'in,'en,,,,,,,,
'infiniti,'1070493068464451585,06/12/2018 8:40,'social_media,'twitter,'status,'keyword,'infiniti,'2211153289,'CarDealTV,'Car Deals,'2015 Infiniti Q50 4dr Sedan RWD 2015 INFINITI Q50 4dr Sedan RWD ***5-day/250mi Risk Free Return*** https://t.co/EWMxjeuIcj,0,'http://pbs.twimg.com/profile_images/378800000780183643/23ceaf77d4e0513a892df74cd204c471_normal.jpeg,[],https://twitter.com/statuses/1070493068464451585,,,,,,[],410,0,0,0,,,,[],0,,,,'in,'en,,,,,,,,,
'nissan,'1070388525407838208,06/12/2018 1:44,'social_media,'twitter,'status,'keyword,'nissan,'18043727,'artistpromotion,'Urban Media Global,'2017 Nissan Altima 2.5 S Sedan - Jamaica: https://t.co/nfjoWUBSTs via @YouTube,0,'http://pbs.twimg.com/profile_images/650355452451024896/Ei9uoNun_normal.png,[],'https://twitter.com/statuses/1070388525407838208,'Urban Media Global - The largest artist promo company in United States, Europe & Canada. Development - Management - Networking - Design!,,,,,"[{""id"":""10228272"",""name"":""YouTube""}]",1730,0,0,0,,'New York,,[],0,,,,'in,'en,,,,,,,,
'nissan,'1070450483322589190,06/12/2018 5:50,'social_media,'twitter,'status,'keyword,'nissan,'173581797,'nissanofclovis,'LithiaNissanofClovis,'2018 Nissan Kicks Clovis  Sanger,0, Selma, Madera, Visalia, CA JL544767: https://t.co/ocIi8dNFKx via @YouTube,0,'http://pbs.twimg.com/profile_images/455499671977218048/i2LfjkUw_normal.jpeg,[],'https://twitter.com/statuses/1070450483322589190,'At Lithia Nissan of Clovis, we strive to make buying or leasing a vehicle a pleasant and rewarding experience. 370 W Herndon Ave,Clovis, CA 93612. (559)549-9892,,,,,"[{""id"":""10228272"",""name"":""YouTube""}]",425,0,0,0,,'Clovis CA,,[],0,,,,'in,'en,
'nissan,'1070401871905517568,06/12/2018 2:37,'social_media,'twitter,'status,'keyword,'nissan,'173581797,'nissanofclovis,'LithiaNissanofClovis,'2019 Nissan Altima Clovis  Sanger,0, Selma, Madera, Visalia, CA KC130025: https://t.co/7UOBqLpQcP via @YouTube,0,'http://pbs.twimg.com/profile_images/455499671977218048/i2LfjkUw_normal.jpeg,[],https://twitter.com/statuses/1070401871905517568,'At Lithia Nissan of Clovis, we strive to make buying or leasing a vehicle a pleasant and rewarding experience. 370 W Herndon Ave,Clovis, CA 93612. (559)549-9892,,,,,"[{""id"":""10228272"",""name"":""YouTube""}]",425,0,1,0,,'Clovis CA,,[],0,,,,'in,'en,
'nissan,'1070504998746894336,06/12/2018 9:27,'social_media,'twitter,'status,'keyword,'nissan,'173581797,'nissanofclovis,'LithiaNissanofClovis,'2019 Nissan LEAF Clovis  Sanger,0, Selma, Madera, Visalia, CA KC303193: https://t.co/N5KfkKZzLS via @YouTube,0,'http://pbs.twimg.com/profile_images/455499671977218048/i2LfjkUw_normal.jpeg,[],https://twitter.com/statuses/1070504998746894336,'At Lithia Nissan of Clovis, we strive to make buying or leasing a vehicle a pleasant and rewarding experience. 370 W Herndon Ave,Clovis, CA 93612. (559)549-9892,,,,,"[{""id"":""10228272"",""name"":""YouTube""}]",425,0,0,0,,'Clovis CA,,[],0,,,,'in,'en,
'nissanindonesia,'1928132606461819379_9011455179,06/12/2018 11:42,'social_media,'instagram,'media,'keyword,'nissanindonesia,'carnewsid,'carnewsid,'carnewsid,'2019 Nissan Livina  based on Mitsubishi Xpander will be delayed because of Ghosn scandal.  All new Nissan Livina yang harusnya di luncurkan pada awal tahun 2019 terpaksa ditunda kehadirannyakarena kasus yang menimpa Goshn. Konon-nya,0, Goshn adalah orang yang memberikan lampu hijau atas projek ini. Kami berharap penundaan tidak terjadi terlalu lama karena tahun depan akan semakin berat dimana duet Avanza-Xenia akan mengeluarkan produk barunya.  #aliansimitsubishinissan #nissan #nissangrandlivina #nissanlivina #nissanz #nissanuk #nissanusa #nissanindonesiaclub #nissanindonesia #nissanindo #nissaneuro #nissanallnewgrandlivina #nissan2019 #nissanlivina2019 #nissanownersclub #nissanowners #nissanowner,0,,"[""https://scontent.cdninstagram.com/vp/ad169c96a66ef2493aa4dadeca92bb4b/5CAA8278/t51.2885-15/sh0.08/e35/s640x640/47460582_147254416259907_8093384231788642349_n.jpg?_nc_ht=scontent.cdninstagram.com""]",https://www.instagram.com/carnewsid/p/BrCGmPQATnz/,,,,,,[],0,0,9,0,,,,[],0,,,,,,,,,,,,
'nissan,'1070366950826655745,06/12/2018 0:19,'social_media,'twitter,'status,'keyword,'nissan,'74277651,'newtonnissan,'Newton Nissan,'2019 Nissan Titan Gallatin TN 19681: https://t.co/xCUxUht3ZZ via @YouTube,0,'http://pbs.twimg.com/profile_images/492784454406909952/faKa0Fa6_normal.jpeg,[],'https://twitter.com/statuses/1070366950826655745,'We are a Nissan Dealership that loves Nashville, and it loves us back! Read our reviews on Google or DealerRater so you can fall in love, too.,,,,,"[{""id"":""10228272"",""name"":""YouTube""}]",748,0,0,0,,'Nashville, TN,,[],0,,,,'in,'en,,,,,,
'nissan,'1070559348286480384,06/12/2018 13:03,'social_media,'twitter,'status,'keyword,'nissan,'773845365808328704,'FantasticCraftC,'Fantastic Crafts,'3Row ALUMINUM Radiator For 89-94 93 Nissan Silvia 240SX/180SX S13 SR20DET AW https://t.co/2YW7Bw5U8K https://t.co/QL5LFHYTxM,0,'http://pbs.twimg.com/profile_images/773849831668224000/G08BZoN4_normal.jpg,"[""http://pbs.twimg.com/media/DttkDbzWwAA7Gb_.jpg""]",'https://twitter.com/statuses/1070559348286480384,'Fantastic Crafts - Deals and More - Search for any product and BuyCheap2Day!!,,,,,[],46,0,0,0,,,,[],0,,,,'in,'es,,,,,,,,,
'nissan,'1070602806728376320,06/12/2018 15:56,'social_media,'twitter,'status,'keyword,'nissan,'956191068776574976,'Snail_Parts,'Snail Parts,'6675-1480-Engine-Oil-Sump-Pan-11110-1N510-11110-53J07-NSP15A-264-501-Nissan NISSAN SUNNY LUCINO PRAIRIE PULSAR AVENIR 100 NX PRIMERA  LUCINO SENTRA 200SX TSURU NX  INFINITI G20 https://t.co/QXFMFrcJsq,0,'http://pbs.twimg.com/profile_images/956194892325113856/0171_2Q5_normal.jpg,"[""http://pbs.twimg.com/media/DtuLkynUwAA9gt_.jpg""]",https://twitter.com/statuses/1070602806728376320,'We mainly deal in Ford,Citroen,Peugeot,Fiat,Iveco,Mercedes,Renault Parts. We also specialize in Engine Oil Sump Pan，Timing Belt,Water Pump,Window Regulator,,,,,[],5,0,0,0,,'中�?�人民共和国,,[],0,,,,'in,'en,
'nissan,'1070603626165395456,06/12/2018 15:59,'social_media,'twitter,'status,'keyword,'nissan,'956191068776574976,'Snail_Parts,'Snail Parts,'6675-1486-Engine-Oil-Sump-Pan-11110-JG31A-11110-JA01D-264-539-NSP26C-Nissan Nissan XTRAIL Rogue Select https://t.co/LIbb8JyUsG,0,'http://pbs.twimg.com/profile_images/956194892325113856/0171_2Q5_normal.jpg,"[""http://pbs.twimg.com/media/DtuMUXxU4AIBtmd.jpg""]",'https://twitter.com/statuses/1070603626165395456,'We mainly deal in Ford,Citroen,Peugeot,Fiat,Iveco,Mercedes,Renault Parts. We also specialize in Engine Oil Sump Pan，Timing Belt,Water Pump,Window Regulator,,,,,[],5,0,0,0,,'中�?�人民共和国,,[],0,,,,'in,'en,
'nissan,'1070610846571589637,06/12/2018 16:28,'social_media,'twitter,'status,'keyword,'nissan,'956191068776574976,'Snail_Parts,'Snail Parts,'6675-1504-Engine-Oil-Sump-Pan-11110-4BB0B-Nissan Nissan XTRAIL https://t.co/IN5hY0776c,0,'http://pbs.twimg.com/profile_images/956194892325113856/0171_2Q5_normal.jpg,"[""http://pbs.twimg.com/media/DtuS4wPUwAAYzA-.jpg""]",'https://twitter.com/statuses/1070610846571589637,'We mainly deal in Ford,Citroen,Peugeot,Fiat,Iveco,Mercedes,Renault Parts. We also specialize in Engine Oil Sump Pan，Timing Belt,Water Pump,Window Regulator,,,,,[],5,0,0,0,,'中�?�人民共和国,,[],0,,,,'in,'en,
'nissanindonesia,'1928115126238756027_9422336715,06/12/2018 11:07,'social_media,'instagram,'media,'keyword,'nissanindonesia,'datsun.mimosa,'datsun.mimosa,'datsun.mimosa,'ALL NEW NISSAN TERRA 2.5 CC. Harga Nissan Terra : Nissan Terra 2.5 (4X2) EL MT Rp 464 juta Nissan Terra 2.5 (4X2) VE AT Rp 490 juta Nissan Terra 2.5 (4X2) VL AT Rp 515 juta Nissan Terra 2.5 (4X4) VL AT Rp 661 juta #nissanterra #nissandatsun #nissancomunity #promonissan #nissanindonesia #mobilsuv #offroad #track #nissanmimosa #mobildiskon #pajero #fortuner #outlandersport #suvcarservice #pajerosport #mobiloffroad #mobilkuat #SUV #promomobil #diskonakhirtahun #trailblazer #fordeverest #MU-X,0,,"[""https://scontent.cdninstagram.com/vp/dc64fed04975bf936df49814468ff050/5CA5156F/t51.2885-15/e35/46628006_2043751588995253_7441702268275365172_n.jpg""]",'https://www.instagram.com/p/BrCCn3hhLy7/,,,,,,[],0,0,3,0,,,,[],0,,,,,,,,,,,,,,
'nissan,'1070556011705044993,06/12/2018 12:50,'social_media,'twitter,'status,'keyword,'nissan,'955739776069414912,'NissanYosep,'yosep nissan,'All New Nissan Terra mempunyai banyak keunggulan yang membuat perjalanan anda selalu mengesankan . . Informasi dan Testdrive : ☎�?… https://t.co/98DdOzQDuZ,0,'http://pbs.twimg.com/profile_images/956115014389153793/rIxIlfz4_normal.jpg,[],'https://twitter.com/statuses/1070556011705044993,'suka hal baru,,,,,[],5,0,0,0,,'Jakarta Selatan, DKI Jakarta,,[],0,,,,'in,'id,,,,,,,,
'nissan,'1070477612139462656,06/12/2018 7:38,'social_media,'twitter,'status,'keyword,'nissan,'383684472,'orsalpl,'orsal laudia,'Buat bapak supir nissan highway silver yg pengin muter balik tapi merasa jalannya kurang lebar. Saya doa kan 2019 ganti mobil  yg kecil,0, yg ratio putar bisa kurang dr 6 meter, rodanya 3, tolilet....aamiin,0,'http://pbs.twimg.com/profile_images/820777261003468800/nRx44k5z_normal.jpg,[],'https://twitter.com/statuses/1070477612139462656,'I collect any information of nice web at http://t.co/uidotpAchF and working bisnis at http://t.co/5grxqG1UXp come and follow.....,,,,,[],153,0,0,0,,'Tangerang,,[],0,,,,'in,'en,,,,,
'nissan,'1070630366850023424,06/12/2018 17:45,'social_media,'twitter,'status,'keyword,'nissan,'16754301,'Flyin18T,'Flyin18T,'C27 Nissan Serena J Impul in Malaysia - from RM148k https://t.co/ipUrT2fu4a,0,'http://pbs.twimg.com/profile_images/436727740071309312/uTChv6kV_normal.jpeg,[],https://twitter.com/statuses/1070630366850023424,'Motorsports enthusiast. Gathering current racing news from all over the world. #WRC #NASCAR #F1 #MotoGP #NHRA #INDYCAR #V8SC #FIAFormulaE #FIA_WTCR #iRacing �??�??�??,,,,,[],34138,0,0,0,,'Long Island, New York,,[],0,,,,'in,'en,,,,,,,,
'nissan,'1070554587852038144,06/12/2018 12:44,'social_media,'twitter,'status,'keyword,'nissan,'18305260,'paultan,'Paul Tan,'C27 Nissan Serena J Impul in Malaysia – from RM148k https://t.co/arTiqc6fKx,0,'http://pbs.twimg.com/profile_images/427252070/unlock-car-door-2_normal.jpg,[],https://twitter.com/statuses/1070554587852038144,'For all motoring enthusiasts. Fresh news from the automotive industry.,,,,,[],12463,0,3,0,,'Malaysia,,[],0,,,,'in,'en,,,,,,,,,
'nissan,'1070392376072388608,06/12/2018 2:00,'social_media,'twitter,'status,'keyword,'nissan,'767089214672343040,'pecintabakwan,'Bakwan For Better Life ♥�?,'Candu♥�? Day 5. Sore Sebelum Hujan oleh Nissan Fortz https://t.co/V12himE3n6,0,'http://pbs.twimg.com/profile_images/1069996300056256512/DfxMVaUW_normal.jpg,[],https://twitter.com/statuses/1070392376072388608,'Diriku yang lain. Jangan baper ya mari berteman.  M 23+,,,,,[],105,0,0,0,,'Pikiranmu.,,[],0,,,,'in,'id,,,,,,,,,
'nissan,'1070490866161213441,06/12/2018 8:31,'social_media,'twitter,'status,'keyword,'nissan,'1678602434,'beritaotomotif_,'Berita Otomotif,'Carlos Ghosn Bermasalah  Nissan Rasa Xpander Jalan Terus https://t.co/NJEmDi4OU9 https://t.co/yB1CV9Mhue,0,0,'http://pbs.twimg.com/profile_images/885510603430809600/UAwoStOd_normal.jpg,[],https://twitter.com/statuses/1070490866161213441,'Berita otomotif ada disini!,,,,,[],971,0,0,0,,'Indonesia,,[],0,,,,'in,'en,,,,,,,,
'nissan,'1070490623784828928,06/12/2018 8:30,'social_media,'twitter,'status,'keyword,'nissan,'2374845438,'kwdnwjkndjnw,'wdas4d5w,'Carlos Ghosn Bermasalah  Nissan Rasa Xpander Jalan Terus Kasus korupsi yang dila  https://t.co/bH80SGuGXv,0,0,'http://pbs.twimg.com/profile_images/441441162318983168/qOCjhdbe_normal.jpeg,[],'https://twitter.com/statuses/1070490623784828928,'please follow me @AkunResmiFaisal just i'm give you 1k follower ),,,,,[],12,0,0,0,,'Karawang City Youthcrew,,[],0,,,,'in,'ja,,,,,,,,
'nissan,'1070490647583313920,06/12/2018 8:30,'social_media,'twitter,'status,'keyword,'nissan,'2747240542,'chandra1615824s,'Yuka Masuda,'Carlos Ghosn Bermasalah  Nissan Rasa Xpander Jalan Terus Kasus korupsi yang dila  https://t.co/voEWR50WFy,0,0,'http://pbs.twimg.com/profile_images/501663688617508864/iRr8MKzN_normal.png,[],'https://twitter.com/statuses/1070490647583313920,'Never Die cuk buatan indonesia,,,,,[],16,0,0,0,,'indonesia,,[],0,,,,'in,'en,,,,,,,,
'nissan,'1070490643917529088,06/12/2018 8:30,'social_media,'twitter,'status,'keyword,'nissan,'2747193231,'chandra1164644s,'Ashita No Joe,'Carlos Ghosn Bermasalah  Nissan Rasa Xpander Jalan Terus https://t.co/NJEmDi4OU9 https://t.co/yB1CV9Mhue,0,0,'http://pbs.twimg.com/profile_images/501663675027951616/cs-pKhAX_normal.png,[],'https://twitter.com/statuses/1070490643917529088,'Never Die cuk buatan indonesia,,,,,[],13,0,0,0,,'indonesia,,[],0,,,,'in,'en,,,,,,,,
'nissan,'1070595122251714560,06/12/2018 15:25,'social_media,'twitter,'status,'keyword,'nissan,'279390612,'telset_id,'Telset.id,'Carlos Ghosn Dibui  Nissan Tunda Luncurkan Mobil Baru https://t.co/apfooMRn6k https://t.co/u6xhuQkmBb,0,0,'http://pbs.twimg.com/profile_images/1027872053582426112/F7IJDBGj_normal.jpg,"[""http://pbs.twimg.com/media/DtuElvIU4AAl3iv.jpg""]",'https://twitter.com/statuses/1070595122251714560,'Media yang secara khusus membahas tentang telekomunikasi dan dunia IT. Telset hadir dalam bentuk majalah bulanan dan portal online.,,,,,[],2763,0,0,0,,'Indonesia,,[],0,,,,'in,'en,,,,,,,,
'datsun,'1070608237425242112,06/12/2018 16:17,'social_media,'twitter,'status,'keyword,'datsun,'2397317714,'JurnalAsiaCom,'Jurnal Asia,'Datsun Go-Live Spesial Version Sasar Kawula Muda https://t.co/fDlw454AU5 https://t.co/BrhVDfba2l,0,'http://pbs.twimg.com/profile_images/961904284982951936/kH2zO7yh_normal.jpg,"[""http://pbs.twimg.com/media/DtuQhKJUwAEGWmi.jpg""]",'https://twitter.com/statuses/1070608237425242112,'Koran harian berbasis di Medan. Menyampaikan informasi dengan mengedepankan kedalaman dan akurasi melalui jurnalisme bertanggung jawab. e-Paper: https://t.co/S5QDN4Xkor,,,,,[],449,0,0,0,,'Medan, Indonesia,,[],0,,,,'in,'id,,,,,,,,
